user,pre_avg_nec_time,pre_norm_avg_nec_time,pre_std_nec_time,pre_norm_std_nec_time,pre_link_choice_clicked,pre_narrative_element_change,pre_link_choice_ratio
b3f9c13d-ecc4-45eb-bf4c-778a2bd22e15,55.852,0.781,14.614,0.407,5,6,0.833
02d8670f-07cf-48f0-8c88-f4a195e962d4,38.158,0.492,18.108,0.341,6,6,1.0
533832fb-d179-4163-86ca-456e294e6709,51.721,0.744,16.153,0.388,7,6,1.167
e6559d45-18b5-4c27-9f7d-5bb046b6b776,48.359,0.646,24.454,0.48,9,6,1.5
a467be91-f106-4948-af64-dc446fcfd61a,55.748,0.758,13.16,0.397,7,6,1.167
139fa117-4a2b-481f-a477-970fe3d0e9bc,95.126,1.376,57.278,1.356,9,6,1.5
3d4cf663-4382-43a8-a960-f61b43c9464e,38.06,0.585,14.584,0.338,6,6,1.0
cf8bd0f5-e6fb-43dd-ba42-7a853fd49949,62.709,0.777,16.804,0.391,5,6,0.833
173bc8ad-13b0-499d-a614-4329a418ddd5,51.739,0.744,15.986,0.388,5,6,0.833
39e506e0-2f73-48e0-8625-23283dac3be7,17.179,0.237,4.508,0.132,5,6,0.833
090acd58-da1f-40c2-bd2c-2d8d461b27e1,56.175,0.754,11.927,0.389,11,6,1.833
b91894c4-b720-4ed1-ab39-2bff4fb333de,54.321,0.766,14.819,0.399,5,6,0.833
9dc43060-6f79-459f-82e6-9319ac9df940,54.248,0.759,14.78,0.398,5,6,0.833
92eb512f-b5a7-4b8b-8df3-b8b009bce181,63.082,0.761,14.402,0.388,4,6,0.667
d5837ba8-1fc9-49a0-a987-410fe1608d6f,55.781,0.768,13.257,0.396,7,6,1.167
bf4477a0-19d4-4523-8527-426e4353e0b1,53.598,0.75,15.137,0.392,5,6,0.833
b3db214b-fe55-41a8-932b-3dfcdee4f561,45.511,0.618,9.616,0.319,6,6,1.0
58901ad4-8948-4695-8d1e-2689393548fc,39.524,0.505,13.89,0.345,29,6,4.833
9d32c537-d050-482f-8191-3b18e6b43ddb,62.824,0.802,20.897,0.401,4,6,0.667
b8140bbb-b990-4d13-89c4-579fb9061009,44.394,0.504,18.007,0.342,10,6,1.667
babe6771-8b0b-477b-a6db-a388ef533271,52.518,0.748,15.721,0.392,5,6,0.833
563fc6cb-a7f0-44de-b53d-85ad167d9b18,58.475,0.802,18.479,0.401,4,6,0.667
6b0e45ee-3bef-4f4f-b28e-8a5eff9b70a6,62.983,0.801,12.605,0.41,6,6,1.0
64a10e5d-f959-41f0-bc79-cb114e076792,56.2,0.728,14.442,0.374,5,6,0.833
4c749020-c375-4fa8-a5c4-76fc8a00acc5,58.271,0.804,10.876,0.402,5,6,0.833
94224e04-21a9-4757-bd31-6a511538dc01,37.172,0.546,23.157,0.357,5,6,0.833
8fff0e01-2090-497e-8a52-ee6485af920c,37.015,0.443,16.257,0.337,6,6,1.0
162ad6b7-0cd8-4c5d-b0e0-d67b981b5e06,54.673,0.758,14.298,0.397,6,6,1.0
aedc2372-4feb-4027-8308-3f2b4518d5b0,56.713,0.809,12.792,0.405,6,6,1.0
d629b1a3-080f-460a-b82c-c155847bce56,55.251,0.774,15.307,0.404,11,6,1.833
dfe02174-13c4-453c-99f5-046ce3ec4e79,63.502,0.772,15.209,0.398,5,6,0.833
f0ebd560-680e-48d4-9f83-1923cec557b0,51.928,0.742,15.955,0.389,6,6,1.0
97f282f3-82a8-431d-8f72-e134b17b6ab1,48.097,0.685,7.84,0.367,5,6,0.833
e1fec7b3-f7f9-46cd-9aa0-63a8f8c19f9e,40.011,0.591,13.924,0.406,6,6,1.0
4bc05ca8-8848-410c-a3d5-e86814804319,60.231,0.806,9.384,0.403,4,6,0.667
3762bcf8-19d6-4917-b91b-11cb1590eb6b,62.904,0.793,17.932,0.401,4,6,0.667
00058db6-11f7-42d4-91d3-158158d7cea9,59.439,0.753,13.414,0.394,5,6,0.833
70608bbe-a0a3-4e14-96d6-68b7803b52d2,57.521,0.78,11.792,0.399,6,6,1.0
2ca3d680-eb89-4fe1-8b0e-701dfa06e986,47.636,0.641,22.374,0.448,18,6,3.0
2b79f886-c334-410f-80ff-c1d3758c7217,56.586,0.774,11.555,0.392,5,6,0.833
696f5238-2233-4627-a461-3f68fda9abb1,53.092,0.767,14.72,0.411,5,6,0.833
106f0b1d-fd83-4dfc-80c9-72cf0a2f173d,55.144,0.761,13.673,0.404,5,6,0.833
28cb9254-0088-46bb-94c2-d51a381f3c9a,54.796,0.76,13.278,0.391,5,6,0.833
ba30c161-aa67-479e-9766-292a03363827,263.855,0.772,410.589,0.39,6,6,1.0
9362dfbf-2ba1-4f47-9554-bfb3d981a7fa,70.247,0.688,32.557,0.451,5,6,0.833
234681fb-7c51-449e-8aa7-ecc5c1323400,54.696,0.782,13.655,0.393,24,6,4.0
70456659-e847-4aff-b89f-fb24ccd00a77,62.162,0.792,11.045,0.403,5,6,0.833
16b45716-5df7-4d0f-81af-cfbf0dfbce03,53.354,0.743,14.403,0.39,8,6,1.333
142a5a62-a9b9-4018-b592-0189f7e9c7ff,25.725,0.261,14.294,0.203,8,6,1.333
4f283955-af44-45ec-a763-e751dc0e8aea,54.011,0.744,13.81,0.39,12,6,2.0
b0261967-a941-4df2-b75a-5f90c9c16aa1,191.334,3.418,277.638,5.488,6,6,1.0
3188a122-cd24-44f7-9530-11c8ead93ee8,52.168,0.747,15.767,0.389,6,6,1.0
7105d63e-30d7-4974-8d64-855f0fb545a3,56.389,0.802,13.8,0.403,9,6,1.5
3374674a-7895-4d2a-a1f4-d8d23647d42d,63.789,0.789,16.555,0.4,5,6,0.833
3fb7e25d-d465-46fe-a1ba-0bf0bd3b4b71,64.523,0.801,18.55,0.4,5,6,0.833
bc7a15af-1feb-4530-a339-406462a1a062,48.614,0.593,23.78,0.406,37,6,6.167
be639e79-4266-4647-946f-9d3129b3d7f8,54.204,0.775,16.665,0.404,5,6,0.833
4fd051ae-c3fd-4031-a624-c0bd7eb21cf7,54.357,0.675,20.253,0.421,17,6,2.833
265b59d6-662c-447d-ade0-95a695b13c07,52.49,0.746,15.368,0.389,6,6,1.0
3955d3ac-ae00-44d7-85fe-70898b862a4e,54.742,0.75,13.231,0.39,15,6,2.5
eb23ad66-6efa-413f-ae5e-fde0d47d9647,166.615,0.766,217.106,0.401,8,6,1.333
9d81d6cb-aa59-4429-9948-29ea4aae30f1,52.78,0.746,15.233,0.391,11,6,1.833
515e7e4f-9728-4142-9e15-b970b52bffa2,53.328,0.74,14.271,0.388,6,6,1.0
c54695be-8b5e-4d78-8cc1-2e19039004c8,27.545,0.426,10.613,0.256,8,6,1.333
3eb43d6f-7196-43ae-859c-9117669007be,43.577,0.547,12.16,0.344,3,6,0.5
04a409ad-a9db-424b-a059-75ce8c0c1fba,54.029,0.742,13.823,0.389,5,6,0.833
f3df8474-d777-4230-849d-fbfc40a9b356,58.366,0.757,11.283,0.389,5,6,0.833
32004f71-0cd2-448e-ac36-d79486868d85,53.399,0.745,14.432,0.391,5,6,0.833
74a9e092-79ab-46fa-96d6-67bf8f2168a0,55.252,0.749,13.556,0.393,21,6,3.5
0a5a5802-4d97-466c-b69e-630826f3f2ab,32.269,0.399,12.881,0.338,12,6,2.0
d7cf8cfa-7cc7-4419-b024-a349928cfddb,56.275,0.754,12.192,0.389,5,6,0.833
5174fc1a-5354-4950-860c-c18f65800750,56.98,0.757,18.212,0.393,8,6,1.333
325aaf04-8b2f-40bc-9979-72c2fe1aafeb,66.152,0.775,13.98,0.398,13,6,2.167
371cdcbe-b5a3-45fd-8719-0a02cbef3e9d,41.056,0.467,13.248,0.331,13,6,2.167
be3c745d-6b3b-4929-81bb-e0b7a062f729,48.014,0.599,13.318,0.343,7,6,1.167
44f340ad-ea04-4253-a4a1-7e69c8b57e18,52.813,0.765,16.922,0.4,5,6,0.833
40c4d22e-5fb6-454d-8787-08661a2fc339,71.997,0.768,29.488,0.389,5,6,0.833
2bcbeec3-cb57-49f2-97bc-9be36b913b5e,62.792,0.772,15.558,0.394,5,6,0.833
9225f0b5-ece4-47fa-9a56-f4c1124fd010,53.985,0.742,13.813,0.389,5,6,0.833
f425e16e-603a-4b96-8fca-bee5026c0020,108.755,0.767,84.896,0.391,6,6,1.0
40e4b5bd-df80-4696-8345-051a4faf3d3f,54.328,0.768,15.06,0.4,9,6,1.5
b8f999aa-8559-4d8c-bcee-f4b600faf533,53.923,0.746,13.811,0.39,9,6,1.5
d0513523-7d0e-4402-a0c1-4b506487c44b,62.878,0.903,28.103,0.489,5,6,0.833
29484050-5086-402a-8d7e-9a0f510662d6,49.703,0.641,6.831,0.385,10,6,1.667
21fb4113-0272-4d98-86d0-250226a90b1c,51.997,0.741,15.709,0.389,5,6,0.833
9eefec4d-b3ed-4c3b-b971-d0dc84cb5c77,57.169,0.801,11.466,0.4,8,6,1.333
c710351d-5c8a-448b-b2ac-0f49758fa111,51.607,0.74,16.218,0.389,5,6,0.833
f6ef651b-d7a5-44bd-a273-7420e5ecbb18,56.265,0.695,18.646,0.383,5,6,0.833
c0a559d4-322d-48f4-87d8-c2c0c1bc6b0d,73.073,0.996,49.908,0.711,5,6,0.833
7aede604-5497-4278-93ec-aa9b9c03d584,61.198,0.745,14.596,0.389,8,6,1.333
2cc3ba9d-11be-4202-86f6-32eb0087a351,67.039,0.797,13.721,0.4,4,6,0.667
d80b1488-70ec-40e5-949d-1028673f1490,52.797,0.745,15.11,0.391,7,6,1.167
d95a36ff-b8fd-4539-be2d-a60056eabadb,53.399,0.648,23.83,0.39,8,6,1.333
dc04b831-6261-4d3a-bf6a-1cfc3e34cd6d,34.519,0.466,17.729,0.372,5,7,0.714
0004e0f9-4855-4ab6-92d1-4dffb05b9e53,58.793,0.765,17.178,0.397,19,6,3.167
a7777307-a159-4fd2-bb5e-cf79c9bab23d,62.506,0.851,15.591,0.478,13,7,1.857
f979e326-f457-4692-939e-bc0f2062c972,54.55,0.746,13.462,0.391,5,6,0.833
b860f806-717b-48b4-a419-4dbc7c50fe39,48.552,0.693,14.33,0.379,11,6,1.833
cdcea011-3adb-40e3-96d9-9578811ad194,57.635,0.77,12.139,0.399,5,6,0.833
190724ad-0cd6-4f66-bf3b-17afabc00507,53.351,0.745,14.36,0.39,6,6,1.0
ff3dd709-c9ba-4a2c-b98b-d697070b295e,54.834,0.801,14.768,0.401,5,6,0.833
c46c7eef-3760-4ad7-bdf3-5dbfb65d7a96,56.851,0.795,18.45,0.415,8,6,1.333
17882f36-b2f4-44b2-82c1-833617c4d33b,53.782,0.761,14.766,0.394,32,6,5.333
118ff770-6f12-422e-8d6a-dfa1b8c2464b,58.614,0.803,10.312,0.402,4,6,0.667
09b816a1-c22c-49b5-b9d3-b770dae52cb4,53.17,0.752,14.946,0.394,8,6,1.333
d5d0b36d-3bcc-4cae-a157-0a5f6d54036d,52.657,0.757,15.529,0.389,5,6,0.833
614d93d6-40cb-49b8-85d1-d9470bd8bfbe,61.329,0.763,16.35,0.39,6,6,1.0
9558d4ff-2ba6-41b5-b70d-f2453607442e,54.491,0.772,15.346,0.4,5,6,0.833
85307797-bcf2-4b73-aae8-594a74af73cf,66.4,0.898,24.078,0.563,4,6,0.667
91d81b85-db83-466f-a8bc-794eb7dfef6f,59.443,0.75,13.846,0.394,6,6,1.0
149edb12-cc5e-4b03-914c-d4e16585a57a,46.233,0.611,17.572,0.364,5,6,0.833
216937a9-a12a-4c17-8ad1-7d551c92e1e4,59.936,0.765,18.634,0.389,4,6,0.667
95992de0-3589-4200-b6a9-bbb919eac0fc,61.307,0.778,18.263,0.395,8,6,1.333
434b8c33-a5fe-4646-8e6e-365d9ea20569,66.545,0.887,44.495,0.646,11,8,1.375
0a14d77a-0bf1-4d10-aa83-8c75cc5bfabf,64.834,0.777,15.775,0.402,7,6,1.167
6b274333-d5d2-4ea9-876b-aaf69c6d2380,55.182,0.756,13.603,0.397,5,6,0.833
dd4abe4e-e943-4a65-a347-d159ba08024f,56.075,0.744,12.692,0.389,30,6,5.0
558e7268-617d-45f0-afef-9ec4defe9662,40.723,0.585,20.237,0.475,10,6,1.667
69f77953-e45e-4759-acc1-adcb201d6794,55.639,0.749,18.7,0.388,6,6,1.0
cc19dbb4-30e6-4675-b4f3-fb928408eff6,55.986,0.772,13.72,0.402,12,6,2.0
a5da37b8-03ba-44cd-9293-5509b03b2e53,59.899,0.74,12.704,0.388,15,6,2.5
dcf51374-cbb1-4b25-a8c3-5ff1167213b4,17.121,0.254,7.724,0.137,8,6,1.333
f13982b5-7a56-4874-9e55-008c52c935f9,65.224,0.799,17.467,0.4,4,6,0.667
ea086d1b-74c1-4725-b90a-6ac8f982ef0e,55.624,0.801,13.551,0.4,9,6,1.5
5c23b543-fc33-41aa-88c7-0ad6adee7b5a,31.74,0.417,17.923,0.378,9,6,1.5
a7470f7b-019f-446e-8c46-209dbf458344,56.957,0.76,12.503,0.397,5,6,0.833
d5f76b5c-fdb4-4087-8280-960a6c8b8116,67.376,0.727,63.493,0.775,4,6,0.667
1db17524-1aac-4f11-8247-21a2c7be191a,55.224,0.743,12.814,0.39,5,6,0.833
0a2f8d37-8ab0-4e67-9a08-824e628e9d4b,61.31,0.811,9.199,0.406,4,6,0.667
7bde6fbe-0868-4b25-b9c2-794bb5293459,58.108,0.804,11.034,0.402,4,6,0.667
a405618e-f1cb-42c3-a594-10c0cd7faa8f,56.639,0.786,14.395,0.411,10,6,1.667
08e31064-c987-43db-b1c6-393a2755ed0d,57.692,0.801,11.04,0.401,13,6,2.167
c527aade-4026-48fd-9d0c-7ed1edc63c66,54.474,0.755,13.266,0.421,5,6,0.833
7d0096a8-e66c-4e53-89c4-e4a6aea479d8,39.843,0.631,23.579,0.416,4,6,0.667
a69c8621-b143-4a21-bcff-d292d76f561e,56.702,0.773,11.649,0.392,5,6,0.833
3a7211c8-93b3-4dfb-8f67-614a2960ee05,53.845,0.763,15.646,0.394,7,6,1.167
e869acd9-c4f3-49e7-92f5-f04dcf231f67,55.465,0.764,13.85,0.398,9,6,1.5
27f0dbb5-18c1-4b3d-92bd-67b93abb9c52,33.788,0.355,14.869,0.213,5,6,0.833
6210372c-561b-46a3-99d3-5800c53f95fe,53.086,0.738,14.606,0.389,5,6,0.833
4ff1f53a-9b7f-4482-9e6c-eb4787543110,159.511,2.652,217.135,4.373,6,6,1.0
9d6be9fb-1656-4f73-b56f-0286b02cc351,60.108,0.766,18.547,0.39,6,6,1.0
febfc5db-2657-4c39-8b26-20911516806e,54.326,0.755,14.017,0.393,6,6,1.0
65b243ab-a2b4-457f-8818-cbddb6adc481,53.206,0.745,14.53,0.39,9,6,1.5
c458cdea-31ab-48d5-89cd-95557df5d24f,52.903,0.748,14.754,0.388,5,6,0.833
aebef5ae-1176-445a-a410-2e060da68e6d,65.482,0.779,13.817,0.396,5,6,0.833
a3c8f5ca-5866-4824-9043-8bf3aecdc769,58.389,0.765,12.397,0.396,5,6,0.833
a09662ac-8aac-4281-808f-3a8a5a5bdcaa,57.406,0.779,12.838,0.405,9,6,1.5
9be4d940-ccb4-4743-ad99-41a1837f035c,39.394,0.524,20.221,0.371,10,6,1.667
4fc96b81-b975-4867-8d5e-2df7b0cd0cfe,55.13,0.744,19.141,0.388,11,6,1.833
ba5dc8b1-cd53-4b70-9201-3a4bc9099183,55.1,0.8,14.238,0.4,6,6,1.0
459e63f9-6d6c-4a27-9277-bcad55996574,48.175,0.605,28.866,0.483,5,6,0.833
ff93f177-6b2d-465b-8a42-8b8a91f39621,57.553,0.748,12.085,0.39,6,6,1.0
1556d423-1ef6-4314-a788-b160fef320e1,58.37,0.846,20.442,0.491,5,6,0.833
8e341972-f451-4260-988f-0c69108e9733,58.195,0.795,12.665,0.419,6,6,1.0
ecc5ec31-449c-4423-a71b-61423bbf77fe,59.437,0.762,18.909,0.389,5,6,0.833
edd61947-ba81-43f6-a2fe-41fb1c374bef,74.258,0.979,48.778,0.71,6,6,1.0
194d841f-1332-4220-b87e-0f7fe2e8b7b0,54.597,0.75,13.317,0.391,5,6,0.833
c2acc05c-7802-42aa-b510-a1d07f78b793,53.612,0.749,14.13,0.389,5,6,0.833
a01edfe1-33e2-4440-a2a9-54170fd8a418,55.856,0.756,13.464,0.396,10,6,1.667
7ddb4e32-cf67-4a76-b60a-375588f1c2b1,29.283,0.349,8.321,0.197,10,6,1.667
9707afb3-e9a1-4ae4-bcdc-4cc31fd46ba5,23.258,0.272,10.349,0.201,8,6,1.333
ff5a4bc4-8a4e-44a2-ac13-5aa2db9bf9c6,175.693,0.802,229.029,0.401,4,6,0.667
c5f38b2c-bcf5-4e10-b7f3-5e03fd3b54c0,69.775,0.867,25.882,0.452,4,8,0.5
b7b358cf-27d4-42be-9bd7-caabb7a0d28c,59.177,0.771,16.963,0.4,5,6,0.833
bee84a69-3c40-4c2d-bb90-2fc74287c136,60.657,0.747,13.869,0.391,5,6,0.833
e9e65401-907a-4eaf-9674-41e80ccfa9cb,60.99,0.765,17.074,0.39,5,6,0.833
ef84e65b-3358-4ab0-a5bc-98fe86da3316,58.852,0.845,14.572,0.427,22,6,3.667
c389a6b4-0ca0-4869-b75f-823ecea7f978,51.582,0.747,16.567,0.389,11,6,1.833
afec5ce9-c439-4c91-be05-2eb47e05f277,54.323,0.763,48.474,0.929,16,6,2.667
007a58cf-6554-458a-915b-5081503f70b0,58.233,0.763,12.569,0.397,8,6,1.333
bc763a8e-ea0b-4d6a-8af5-3adc581fb89a,69.694,0.949,19.712,0.595,10,6,1.667
8eef612a-52d3-4f9f-af14-ebb59618fa35,64.515,0.805,19.07,0.402,5,6,0.833
1d902093-1681-4fe8-91b3-78b4230bd550,54.388,0.752,13.359,0.388,9,6,1.5
b7a4072d-7faf-47d4-9ca3-2632ec52261a,57.317,0.788,11.535,0.397,10,6,1.667
fa07a6b3-bfab-419f-a590-581049904470,56.528,0.747,12.926,0.392,7,6,1.167
b57ea9b0-2e25-4b37-b26f-b5361c08d67b,62.664,0.876,10.45,0.458,4,6,0.667
b25308a8-1309-407e-bc05-353d54514ba0,54.095,0.752,14.534,0.395,6,6,1.0
a82a55ce-ddd1-4700-8f68-1cfce211f0d2,60.723,0.764,17.929,0.387,7,6,1.167
72f0849c-17c6-45ed-98b2-2395c5b33568,55.588,0.766,13.736,0.398,9,6,1.5
76dcbb0a-c95a-405b-aec5-d611878f36bf,56.102,0.746,14.837,0.386,5,8,0.625
6cdf23c2-6701-44d6-ba5f-4795194bff25,71.418,0.875,17.679,0.48,7,6,1.167
8d20f72a-9936-4bb4-b719-6b6271ca4852,61.385,0.813,8.888,0.406,4,6,0.667
57a80c8c-2afa-4060-8517-3c951e6a8950,52.957,0.747,14.859,0.389,5,6,0.833
5163bbd9-950f-4157-b1f4-49df0bca08b7,42.007,0.575,20.648,0.469,23,6,3.833
d34082a0-0a03-459d-aad0-7ec3030a0235,54.98,0.762,13.778,0.395,8,6,1.333
e3ed1f68-3498-400f-8d11-381861d9f26e,52.789,0.756,15.107,0.388,6,6,1.0
6321be77-73d0-42d2-8f58-f81baf015836,60.211,0.769,18.561,0.392,7,6,1.167
d227cdf8-3b9e-4d34-9b8c-020aac1b6213,54.865,0.761,14.356,0.4,6,6,1.0
6c8800eb-e3d3-4691-ad31-6e9372c7a9f6,60.303,0.819,10.646,0.414,5,6,0.833
1b0be3a4-3b33-4790-b0ec-2176c7a9f88a,61.266,0.771,17.802,0.392,13,6,2.167
ff652ee2-0689-471d-b536-4eb79d169f61,55.751,0.669,3.282,0.365,5,6,0.833
f61071aa-c628-48e2-8e0a-676f764ddca7,54.587,0.759,15.772,0.398,5,6,0.833
108a61a7-1cfa-4420-8aa1-73eb523bf735,53.981,0.749,13.841,0.389,5,6,0.833
834e96ed-f17c-4d53-9f4c-e787be93cf31,58.744,0.803,10.058,0.401,4,6,0.667
3da4864f-c257-4628-b3a3-4f6a5b708a14,57.062,0.795,11.804,0.398,5,6,0.833
65035592-94fb-4b28-a8c5-3c83e9ece045,27.344,0.304,11.267,0.249,7,6,1.167
d6d4c090-4000-4506-a906-f842285990f7,57.515,0.806,11.579,0.403,4,6,0.667
95060cb7-5190-4418-915c-300084ec05e7,63.665,0.807,20.529,0.404,4,6,0.667
b8da5cbd-9d42-48d2-bf86-9554704bdfd6,59.681,0.763,18.751,0.389,6,6,1.0
f309ad97-9700-455e-9bf6-f69575e0216d,52.389,0.751,15.652,0.389,9,6,1.5
38d09c76-bbdf-47a4-b2d9-a2a2eba1102e,51.804,0.62,21.823,0.392,5,6,0.833
03d2a995-6b13-4ec0-ac30-c71f5a1fae24,51.647,0.633,24.471,0.454,15,6,2.5
8b3d9f46-fc58-42b5-bd2d-2afaee72f943,53.223,0.741,14.445,0.39,7,6,1.167
68d1ded7-b228-4c91-aea2-052157af4621,64.785,0.863,7.831,0.437,7,6,1.167
8daaa119-1de5-44ef-bd14-3db7e6c20568,54.663,0.751,13.042,0.389,5,6,0.833
eccbd90b-af71-4aaf-893a-0f11bbfc261b,178.49,0.802,235.878,0.401,7,6,1.167
2febb4d9-cbc4-43fd-96d2-a66e9f7a7b20,92.974,1.388,68.96,1.332,6,6,1.0
1a5edbda-2aa9-4f28-819b-9f5213281f9f,53.828,0.755,14.938,0.397,5,6,0.833
b5730fee-07ac-4b3a-84c7-3313c0a38468,14.363,0.196,2.2,0.112,10,6,1.667
67beec90-620b-4e25-b0d7-4b5f8c479011,54.63,0.754,13.121,0.388,5,6,0.833
7f7b33ab-9560-4dc4-98a3-e6d3fad4adf3,40.96,0.51,19.654,0.43,28,6,4.667
db137a28-f426-414f-851d-c7e97f0beae9,32.812,0.39,11.297,0.296,6,6,1.0
3682d50a-1b91-41dc-b4b9-decce22b111a,55.412,0.74,13.042,0.388,8,6,1.333
db1f8256-b7dd-4aeb-9a72-57729aecc0f4,64.443,0.785,14.945,0.4,7,6,1.167
c683bd7d-c418-41bc-bc4a-f6b5a140e5a8,60.647,0.76,17.011,0.388,5,6,0.833
1b3b6a11-60f8-44ef-a635-60899ba98ff9,79.514,1.007,47.128,0.638,5,6,0.833
48f671a1-af89-4858-b64e-389b4a19ccb1,50.222,0.638,12.683,0.354,5,6,0.833
73c69c57-a558-44dc-8083-a68cf907b9eb,34.51,0.555,13.216,0.328,5,6,0.833
cbf175fd-8548-4e47-8b63-8a24818f05f6,53.86,0.759,15.112,0.397,18,6,3.0
09f92aed-28fc-41c1-9fdf-be4cb979bc88,53.067,0.744,14.665,0.389,5,6,0.833
8d5626c0-1131-4765-820f-cf3ed50a30cc,55.479,0.802,13.862,0.401,5,6,0.833
8cef1202-f2e7-4bd3-8aaa-b1b836cfd075,64.2,0.814,18.257,0.417,6,6,1.0
15ad3acf-6976-4538-91a2-080d26e81286,61.117,0.766,16.857,0.391,5,6,0.833
cd587edf-624a-4a53-9699-687c2039ed7d,56.513,0.778,14.559,0.405,8,6,1.333
38555360-8d79-4ac7-94b4-8bf104864a65,51.856,0.738,15.751,0.388,11,6,1.833
2d95d851-01ed-4300-a711-61c2bdb46bc8,55.102,0.75,12.802,0.388,5,6,0.833
569f9143-c992-42cd-8ea0-002f9de4597c,31.954,0.395,13.933,0.339,5,6,0.833
7c2042cf-cdbd-4ea6-94a3-e8ac012e2ec3,60.94,0.764,17.532,0.39,12,6,2.0
0e369cf2-480a-4a8f-99d9-5d8cdff62a81,55.793,0.801,22.441,0.4,4,6,0.667
13a11973-39e9-48ef-98ed-5212221301c9,62.81,0.8,20.79,0.4,9,6,1.5
14944e9b-a4ff-4870-9e54-7032bca95537,40.184,0.594,13.543,0.403,9,6,1.5
bee1f286-f76d-4de7-8342-6aa8c809973f,58.348,0.765,11.279,0.394,5,6,0.833
2a13e873-095b-4b95-9a49-067492be4863,56.017,0.755,13.275,0.395,5,6,0.833
ae2a843d-5aa8-40a3-be42-6492ac0ee58a,46.045,0.605,9.93,0.306,13,6,2.167
7b946b4d-d718-4d6c-b757-2198252eabe7,32.023,0.417,29.438,0.329,9,8,1.125
88f53e64-567b-4dd2-ae45-eefa39949d18,57.538,0.743,12.299,0.389,6,6,1.0
6120f727-bbe0-4b88-bac0-8e0a99e0d788,53.624,0.749,14.428,0.391,79,6,13.167
75071e6d-5cde-444c-9c4d-8c6149d71656,56.79,0.763,13.195,0.399,5,6,0.833
f9fde743-255b-488b-b339-77e3b586bbed,38.354,0.507,13.199,0.324,9,6,1.5
79837850-3985-400d-b173-92d1fa0d4e18,51.445,0.742,16.135,0.387,6,6,1.0
c7230536-4abb-4ce3-b8a5-f98a83d3865a,54.925,0.764,12.95,0.389,5,6,0.833
a27e9a85-7e8f-4f53-a5e4-0b24b35822ab,53.152,0.747,14.601,0.389,6,6,1.0
13fb684b-7785-4146-89a4-28c82a0c988b,54.96,0.755,13.156,0.392,5,6,0.833
358953bd-c94f-4ed2-b4a7-fd06c39f3c24,56.669,0.752,17.93,0.389,5,6,0.833
002f4973-11fd-4081-9045-819c14e178a8,49.557,0.699,18.281,0.402,11,6,1.833
61cf1cf1-95bd-4565-9ecd-8936fb70b866,63.766,0.791,16.64,0.4,9,6,1.5
21c75473-9986-4acb-a768-1bb868e685bb,57.589,0.746,16.904,0.389,5,6,0.833
b82693c5-7808-487d-9178-3a4188428033,55.659,0.775,14.876,0.403,5,6,0.833
1991460e-4dc4-451a-8ef1-472ec0230ece,53.812,0.753,14.436,0.394,8,6,1.333
3c6a4e2c-5f4f-4280-9484-3438c296fa19,55.874,0.756,13.094,0.397,8,6,1.333
a484d825-f81d-4ca1-8a60-9111229b6be7,53.006,0.746,14.982,0.391,5,6,0.833
18163713-5a37-4925-95da-1c31a127333e,51.626,0.74,16.144,0.389,8,6,1.333
146105bb-2fe7-48cc-be94-76b6bef76b28,59.705,0.759,18.185,0.388,7,6,1.167
3e0c2d16-d303-4699-9157-36be211e43b7,54.719,0.764,13.268,0.39,7,6,1.167
f075d45b-6f58-4b63-a6cc-66bddb6ee3eb,110.945,1.15,69.655,0.886,4,6,0.667
7b1fd330-3532-4933-adfa-bed7e96bdcd0,54.471,0.755,14.011,0.395,13,6,2.167
450978bb-5010-4788-9021-51895cd30210,54.336,0.757,14.63,0.399,21,6,3.5
2a49ebb1-c2de-4fe4-a126-fb429005df2d,57.691,0.779,12.669,0.402,18,6,3.0
7778440a-f62f-419a-8f54-c7878e189bb2,63.99,0.972,27.833,0.678,6,6,1.0
a6c10ac1-3d66-44e3-b49b-6f4df4093881,51.927,0.756,16.615,0.39,6,6,1.0
899e6f3b-89e3-4e04-8b65-57660a6fc4ee,57.177,0.822,13.67,0.411,6,6,1.0
cf0de58f-c94c-4adf-82e9-33f8b6236818,67.072,0.802,14.228,0.406,5,6,0.833
93641ab6-ee94-47b5-9041-939ab5d3686a,55.769,0.762,13.424,0.399,7,6,1.167
f01dafbf-f6a5-4430-928c-4aae6082b836,52.325,0.66,22.907,0.385,6,6,1.0
5fb79cac-e3ae-4f9e-bac0-6efed86133d1,56.368,0.799,15.007,0.413,18,6,3.0
667e6c5a-9e5b-4dfb-b1b2-198e60728cda,135.03,1.468,134.988,1.568,4,6,0.667
a6f4d663-0281-4a59-9001-0c55863cca2b,65.217,0.812,18.627,0.406,10,6,1.667
73fc99cf-82b1-43a6-bbe3-697319d18dbc,53.552,0.748,14.132,0.389,5,6,0.833
69e39570-a735-40a9-8d2f-45dc8b654f51,155.506,1.953,136.342,2.549,7,6,1.167
3b9618e3-ea45-4f11-9934-f168c8c73be3,58.816,0.768,12.843,0.401,5,6,0.833
cdba97a6-fd87-4ab8-b8d4-5280a89f9a86,57.788,0.775,11.844,0.4,27,6,4.5
29cf746f-1a5d-4f95-b755-6f8901b4b673,57.347,0.776,12.3,0.401,6,6,1.0
9723a00d-7da3-48e5-90ce-4cbcb0563423,52.171,0.747,16.082,0.39,5,6,0.833
